"replication","scenario","model","repair_multiplier","harm_multiplier","repair_log_loss","harm_log_loss","final_log_loss","final_brier","decision_regret","optimal_choice_rate"
167,"B","conditional",0.84640639809588,0.272239218962512,0.337792055188366,0.0828134820169758,0.675285091902011,0.24123588062745,0,1
167,"B","decomposition",0.999923894360787,0.856279941743461,0.396146784149556,0.0846147703949726,0.67890800923853,0.242906856883469,0.0027332805556654,0.783333333333333
168,"B","input",0.294234039119696,0.0159417497279279,0.338288949723508,0.0971217780749681,0.670401004440321,0.238835987545645,0.00288218828360377,0.716666666666667
168,"B","conditional",0.835007566956709,0.244293426213478,0.32702742308604,0.0957717647205498,0.669375748845511,0.238341689140387,1.59542730922742e-07,0.983333333333333
168,"B","decomposition",0.999923894360787,0.848173862399674,0.389061960276044,0.0978581721675058,0.673274209454146,0.240248812544141,0.00214064411796203,0.866666666666667
169,"B","input",0.305336119055783,0.0164139828478259,0.345288999585954,0.0819732706299795,0.685349674798201,0.246135767831852,0.00446497621173486,0.7
169,"B","conditional",0.843574672159485,0.270385273035319,0.333223289386787,0.0793163108342882,0.68355964541041,0.245256451366353,0,1
169,"B","decomposition",0.999923894360787,0.840069171038219,0.394226369098378,0.0834387194170841,0.687180795549753,0.247011784748502,0.00519484478830988,0.866666666666667
170,"B","input",0.304358043572701,0.0156736561337761,0.327674218231936,0.0872302332144068,0.682571443354287,0.244751775538166,0.00384719914416568,0.783333333333333
170,"B","conditional",0.832880612346046,0.230087409678402,0.316366836412335,0.0874779251870203,0.680696366774956,0.243837988754805,0,1
170,"B","decomposition",0.999923894360787,0.821245189570549,0.376971573325993,0.0892233117578233,0.684865932195254,0.245843483629147,0.00512009612148347,0.85
171,"B","input",0.343588886759403,0.0187646661736042,0.384463765716002,0.0946828696640503,0.679943048337495,0.243450943393916,0.00382449436814105,0.7
171,"B","conditional",0.884250792745178,0.289087929210747,0.371165776136946,0.0943280222208098,0.677610803485818,0.242319214633106,0,1
171,"B","decomposition",0.999923894360787,0.952101522091247,0.448558113479659,0.0978292596644614,0.683374107621962,0.245094475472311,0.00920499719604888,0.783333333333333
172,"B","input",0.309709136941469,0.0209363395776967,0.340924848666321,0.0830071239543794,0.681649770143076,0.244305986604681,0.00298546184456101,0.716666666666667
172,"B","conditional",0.832704263170458,0.323684313160426,0.329453254609855,0.0815368730326094,0.680288182688115,0.243651528046356,0,1
172,"B","decomposition",0.999923894360787,0.999921003257967,0.37674108891047,0.0829652647359124,0.684137208191356,0.245510342929233,0.002537214199551,0.833333333333333
173,"B","input",0.28477397048604,0.0225014130362269,0.312934331148,0.0982867714117169,0.679482126062255,0.243246824660393,0.00202570501078674,0.816666666666667
173,"B","conditional",0.819888268779794,0.298261145931936,0.302649343212318,0.0965659553686957,0.67827092249133,0.242655651172501,0,1
173,"B","decomposition",0.999923894360787,0.946326965888991,0.341129592937587,0.100700976946378,0.681586419811947,0.244270602631341,0.000564282101751996,0.866666666666667
174,"B","input",0.282912042825687,0.0151277335496551,0.329976860448926,0.0820835692539302,0.680659275907497,0.243806892590302,0.00329469347448618,0.716666666666667
174,"B","conditional",0.81771156882785,0.259128436466003,0.320116520651081,0.0810832940637373,0.679251503438344,0.243126368565091,0,1
174,"B","decomposition",0.999923894360787,0.913867261962581,0.374678471942498,0.081671155934039,0.682781422007442,0.244838631182828,0.00275679300848164,0.816666666666667
175,"B","input",0.336304243693251,0.0191765264261321,0.382650690966581,0.0874887755147118,0.682447558463415,0.244635047609828,0.00238231896785284,0.733333333333333
175,"B","conditional",0.862218840860582,0.298599881375629,0.368402495535103,0.0858044354266303,0.68027624457394,0.24359223848154,0,1
175,"B","decomposition",0.999923894360787,0.999937633822209,0.432564562346272,0.0875028671674628,0.685250478299859,0.245993353277935,0.00370840897693748,0.816666666666667
176,"B","input",0.281438811437742,0.0176256206907253,0.32554534747704,0.0875392769267655,0.682963928948511,0.244958381910009,0.00361913531406983,0.7
176,"B","conditional",0.817309943444081,0.272673302507923,0.310307732367508,0.0862370035620103,0.680375817869854,0.24369008382192,0,1
176,"B","decomposition",0.999923894360787,0.960893533535941,0.36748119450583,0.0897643196356356,0.684079389985745,0.245505053868935,0.00537533617738824,0.766666666666667
177,"B","input",0.331607043942848,0.0202409649734265,0.382333603776268,0.10521901187051,0.679366709265219,0.243205319269391,0.00227917949401815,0.733333333333333
177,"B","conditional",0.847552519261917,0.262941991491058,0.37351768931598,0.104440955246749,0.677880625612408,0.242483536476783,0,1
177,"B","decomposition",0.999923894360787,0.922283312498044,0.44306341175595,0.106931808436227,0.683676834055267,0.245277693460372,0.00522049359698689,0.833333333333333
178,"B","input",0.260658044439598,0.0177847515743342,0.339274312881772,0.093134145770649,0.683417093390312,0.245151252674351,0.00754956386673845,0.483333333333333
178,"B","conditional",0.839516786399969,0.270200962641968,0.3228831503388,0.0915642076072368,0.680338179065918,0.243679262226246,0,1
178,"B","decomposition",0.999923894360787,0.879865796087565,0.38207451581706,0.0952841034145469,0.683937368945729,0.245405179028442,0.00313069570177958,0.883333333333333
179,"B","input",0.33436412549876,0.018551647335799,0.345381878924027,0.0983666720953155,0.685120915739318,0.245999894602462,0.00229543741179924,0.783333333333333
179,"B","conditional",0.858713602649717,0.280912551682995,0.33361571473536,0.0970371604911965,0.683057513035005,0.244990214509856,0,1
179,"B","decomposition",0.999923894360787,0.910297475517082,0.387964326108126,0.0993092462173591,0.686381437681368,0.246612562391375,0.0032618060890568,0.866666666666667
180,"B","input",0.27268734941192,0.0216955868545605,0.339267538363899,0.100233909250782,0.683935325295895,0.24543266058823,0.0026418742451568,0.683333333333333
180,"B","conditional",0.807476622169823,0.302027550633202,0.326977238381735,0.0984138361226717,0.682597911415655,0.244781594556135,2.3942346380118e-06,0.983333333333333
180,"B","decomposition",0.999923894360787,0.943852538307947,0.37957975830888,0.102415508402855,0.685784701479093,0.246329733108266,0.00178301805854425,0.783333333333333
181,"B","input",0.281969304678108,0.0165221976857509,0.315816090620335,0.096276705556238,0.676541064585715,0.241847503935752,0.00235682389717895,0.766666666666667
181,"B","conditional",0.806571438971832,0.252159255836665,0.306049430248899,0.0965137509778324,0.675477104010573,0.24131890222674,0,1
181,"B","decomposition",0.999923894360787,0.713719625855857,0.352032951502047,0.0979047487702367,0.678246202268168,0.242669633863144,0.00285106276649102,0.866666666666667
182,"B","input",0.313985399385252,0.0195709739982759,0.341024087198855,0.0964095439007321,0.67915246758133,0.24306929464179,0.00385408245673149,0.733333333333333
182,"B","conditional",0.867865041436788,0.28885475801479,0.330758988626093,0.0952867041884222,0.676927047825948,0.241987942670236,0,1
182,"B","decomposition",0.999923894360787,0.947945295038501,0.38350035135124,0.0997164700713929,0.68098822620027,0.24395648000108,0.00347375724125726,0.816666666666667
183,"B","input",0.306158092606998,0.0188688846731066,0.341330655599233,0.0970258946830452,0.681434264528384,0.244203201668688,0.0033697870298284,0.7
183,"B","conditional",0.884285018854948,0.27028287984175,0.330335852928578,0.0959591045449971,0.680670074776549,0.24382456139084,0,1
183,"B","decomposition",0.999923894360787,0.936139037609456,0.394700688698229,0.0982333962689162,0.683270358000447,0.245086276426421,0.00469950728695536,0.816666666666667
184,"B","input",0.317918743219856,0.0189916394251334,0.323021088843477,0.0926152442430776,0.67742344449218,0.242281621277462,0.00308439462566562,0.8
184,"B","conditional",0.844792996613533,0.288583252410885,0.310198366524909,0.0915360153938542,0.675073258314829,0.241134251554923,0,1
184,"B","decomposition",0.999923894360787,0.939734372360594,0.361407236824323,0.0943921651750957,0.679283533184026,0.243186111663191,0.0031834330573174,0.85
185,"B","input",0.305585392760593,0.0190947815478141,0.348305919710124,0.0870723158126228,0.679418338892435,0.243216717012552,0.00283490771561255,0.666666666666667
185,"B","conditional",0.825733698357378,0.295580636886168,0.338413446953367,0.0866972582414792,0.677694034039376,0.242382442505524,0,1
185,"B","decomposition",0.999923894360787,0.999920704431839,0.394112571980384,0.0890436611243919,0.681447779974111,0.244200875746641,0.00037704710375917,0.9
186,"B","input",0.295819850678779,0.0200569994060665,0.308051563398288,0.0983607838805437,0.67904726990477,0.243008679375091,0.000596172264031061,0.883333333333333
186,"B","conditional",0.830862560735076,0.279244174397259,0.298989959660716,0.0958472096367608,0.677724837611196,0.242357507934457,0,1
186,"B","decomposition",0.999923894360787,0.928954806682675,0.344570339169129,0.0971694584296998,0.679401077989363,0.243177443832253,0.000642149343833627,0.916666666666667
187,"B","input",0.34845291919169,0.0165376900933197,0.34869600956431,0.081706333158724,0.683663922119857,0.245281064371453,0.00201207120465038,0.816666666666667
187,"B","conditional",0.864754452129361,0.26978067497398,0.335248913347079,0.0814629675141909,0.681132583717891,0.244049534242527,0,1
187,"B","decomposition",0.999923894360787,0.850766919370166,0.391989578626576,0.0821060131118656,0.685995671399451,0.2463936185542,0.0103219071239637,0.766666666666667
188,"B","input",0.283829594741377,0.0210733758998901,0.347535507655911,0.0896287404526589,0.678905916975054,0.242955352221001,0.00492886027035725,0.65
188,"B","conditional",0.812751238756116,0.306522994665837,0.334570209676522,0.0888689465236629,0.677252800835124,0.242159235100601,0,1
188,"B","decomposition",0.999923894360787,0.851232777821036,0.380804311349882,0.0902869523465354,0.681093123266312,0.244012586957139,0.00190223207165544,0.866666666666667
189,"B","input",0.299619054623967,0.0187149508497202,0.34413534022967,0.0893235760082883,0.684666466837917,0.245817166528258,0.00214855247965756,0.75
189,"B","conditional",0.829681248241256,0.281607289191912,0.33026435034971,0.088403946227796,0.682491161394537,0.244746494186541,0,1
189,"B","decomposition",0.999923894360787,0.937967451023252,0.391564870419435,0.0917069485467569,0.686504785564662,0.246697878166668,0.00570065735369212,0.816666666666667
190,"B","input",0.292565748667499,0.0195650682090704,0.331181775630318,0.102434355168269,0.677313157349411,0.242222601655697,0.00239038863602362,0.766666666666667
190,"B","conditional",0.805985637894071,0.276552381071098,0.320619570399766,0.100885349097322,0.676723108758318,0.241931160724974,0,1
190,"B","decomposition",0.999923894360787,0.874604046070248,0.3738673671238,0.103157494254696,0.679218335076136,0.243158888567585,0.00212226140256589,0.883333333333333
191,"B","input",0.292482581484677,0.0181604836125183,0.366372545450532,0.0747922186786853,0.678943088206572,0.24295009174695,0.0067957315563005,0.55
191,"B","conditional",0.850503420627995,0.280623677351844,0.356856176902814,0.0737619231266523,0.67774562446911,0.242379286495057,0,1
191,"B","decomposition",0.999923894360787,0.95112387054039,0.426496551030697,0.0759646747842155,0.68271306528129,0.244726458016567,0.00604714615566829,0.75
192,"B","input",0.312062584526982,0.0168974701318701,0.369122275257377,0.0793330940605138,0.680675837061716,0.243811629845785,0.00401463881654046,0.716666666666667
192,"B","conditional",0.844103471483179,0.261662227129031,0.353644717176883,0.0778065373884367,0.678426277341865,0.242714251678905,0,1
192,"B","decomposition",0.999923894360787,0.867515970198572,0.426331267029414,0.0787894255014655,0.684707046322686,0.24576762059526,0.00768205920641866,0.7
193,"B","input",0.305622540260479,0.017832476828897,0.3108922394928,0.0917200457517883,0.679872391054863,0.243442763875265,0.0022741129045767,0.8
193,"B","conditional",0.846181868707144,0.271756368340132,0.299163840181187,0.0901597361085757,0.678588128800865,0.242817404524086,0,1
193,"B","decomposition",0.999923894360787,0.838254537102568,0.340490059067258,0.0926328165696923,0.681709905291564,0.244353724885645,0.000851678517029156,0.85
194,"B","input",0.292914255298779,0.0206251674999476,0.336657122254146,0.0946064876384679,0.683662496273379,0.245299586479208,0.00259611428204463,0.8
194,"B","conditional",0.835110844831426,0.287175795098682,0.32441620712841,0.0936303996265153,0.682331430694336,0.244641865885146,0,1
194,"B","decomposition",0.999923894360787,0.969010532255035,0.391539109811721,0.0959463209125111,0.684885781188703,0.245905233400817,0.00377618657384608,0.783333333333333
195,"B","input",0.298391337011621,0.0233028925515714,0.361637862997857,0.0922160076507157,0.683641725165502,0.245284816797612,0.00282119057375331,0.75
195,"B","conditional",0.80604509769058,0.320851057508085,0.350531536768141,0.0911127594538363,0.682114644632114,0.244539806282603,7.32664563285098e-06,0.983333333333333
195,"B","decomposition",0.999923894360787,0.936132137959114,0.400731805834428,0.0949789985682215,0.685412747357884,0.246166093185305,0.00172340925952778,0.916666666666667
196,"B","input",0.282396589094153,0.0155406827497739,0.321441760715839,0.0783058556253384,0.676517873343962,0.241878317016135,0.00319560063855112,0.716666666666667
196,"B","conditional",0.814650504098794,0.254454980938672,0.313111241691823,0.0770268426965714,0.675418518705379,0.241327847040388,0,1
196,"B","decomposition",0.999923894360787,0.728734098105278,0.352024659636796,0.0785291806173938,0.678379918280073,0.242757129643126,0.00111386167120408,0.883333333333333
197,"B","input",0.312040324843928,0.0191648392600629,0.367808630532407,0.0769558075714355,0.684408274445735,0.245658869669835,0.00267481722381232,0.733333333333333
197,"B","conditional",0.832023832988204,0.299052655502523,0.357574447205886,0.076083057429539,0.682393878637796,0.244661491653977,0,1
197,"B","decomposition",0.999923894360787,0.999915938669008,0.417288017306935,0.0777640994697672,0.687211531101782,0.247022599846538,0.00918759372387986,0.7
198,"B","input",0.31585827416156,0.0199317985089733,0.385605494669843,0.0884068184268918,0.678277761776323,0.242647254906793,0.00480563668123936,0.616666666666667
198,"B","conditional",0.831073108752193,0.295177372588672,0.37079289189017,0.0871257503156343,0.676310565800143,0.241686785475565,0,1
198,"B","decomposition",0.999923894360787,0.899663812970856,0.424800812141764,0.0896445915286756,0.680882517153635,0.243925554419002,0.00117706170248797,0.85
199,"B","input",0.319548078583076,0.0191424720118798,0.314954626769773,0.0885415591430487,0.68188290366407,0.244418928322632,0.00135810030911717,0.833333333333333
199,"B","conditional",0.840068112832085,0.300002787737783,0.307305841745007,0.0881471285997688,0.680664932997061,0.243836616154719,0,1
199,"B","decomposition",0.999923894360787,0.802510785993264,0.33900337921409,0.0900027343614594,0.683660247387187,0.245274200666075,0.00135663361108623,0.95
200,"B","input",0.291353706381061,0.0202076805360596,0.319301282361527,0.0711580200989656,0.675183942428856,0.241117093112622,0.00332864275573508,0.7
200,"B","conditional",0.837518042195922,0.330979931003253,0.310540047637727,0.0693443430804779,0.674117507909654,0.24059601973542,5.61951201823082e-06,0.983333333333333
200,"B","decomposition",0.999923894360787,0.999947469602255,0.363075630129742,0.0714464089371905,0.67796692669706,0.242458361522864,0.000672816758414998,0.85
1,"C","input",0.108957833069338,0.00606167600375195,0.166668643106712,0.029602672481046,0.674432241488115,0.240796845397422,0.000620895642825755,0.75
1,"C","conditional",0.288576350248886,0.0963219219444195,0.162047423020547,0.0291570300498636,0.674162303995945,0.240664694593624,6.01052837036496e-05,0.95
1,"C","decomposition",0.898183361560963,0.326837454780445,0.176607970230841,0.032614177179434,0.674376241874898,0.240765047007273,0.00529782311216723,0.4
2,"C","input",0.0976316889603497,0.0075567581941651,0.162749584821964,0.0400161273883103,0.672747831675166,0.239980516878001,0.00144208470432589,0.583333333333333
2,"C","conditional",0.26059645260702,0.0954655606578601,0.160058223838679,0.0394749689399303,0.672690134765263,0.239947526834014,0.000533591346804229,0.866666666666667
2,"C","decomposition",0.972633157294845,0.340993299788501,0.186907242234382,0.0415030367265671,0.673615250851546,0.240424742402641,0.00403698244802964,0.383333333333333
3,"C","input",0.0847351503888569,0.00477606806647585,0.139715150363006,0.0333401844778691,0.677274951347135,0.242164757357955,0.00100310825234828,0.666666666666667
3,"C","conditional",0.246007282697908,0.0728561489587343,0.137777232563244,0.0326617374402563,0.677030066293276,0.242048596255969,0.000274241814675163,0.95
3,"C","decomposition",0.881006257576514,0.232981059806596,0.157979798666868,0.0341049164170474,0.677476853770469,0.242266571946677,0.0036043386245992,0.516666666666667
4,"C","input",0.0933357682158881,0.00614028820894212,0.15660336061926,0.0374017752804294,0.676594729619021,0.241832251262885,0.00116749097008159,0.65
4,"C","conditional",0.235458872504646,0.0932922046090974,0.153870806347864,0.0369713086841895,0.676283832911972,0.24168065437398,0.00044999829813136,0.866666666666667
4,"C","decomposition",0.821951317751827,0.309692137904655,0.170523655165217,0.0417469722139361,0.676523387348342,0.241794817708318,0.00526015381331972,0.4
5,"C","input",0.0967070585320372,0.00566799192998179,0.159007534442896,0.0345289764794731,0.676845712544159,0.241926742047504,0.00126053552959501,0.683333333333333
5,"C","conditional",0.250927625757817,0.0866257760576961,0.156801158041166,0.0349144244067762,0.676602298221981,0.241812582816593,9.3297568259242e-05,0.933333333333333
5,"C","decomposition",0.908864320603736,0.344570236896214,0.163743629560078,0.0362928518526263,0.6765087028285,0.241768146447447,0.00542485687859123,0.433333333333333
6,"C","input",0.0939011413780172,0.00620853990797934,0.154811518003593,0.0363144469022073,0.676424879149905,0.24176443899385,0.00106389195167668,0.683333333333333
6,"C","conditional",0.252029777254928,0.0987875465753226,0.153963529871946,0.0355215929578126,0.676567219972773,0.241833317871789,0.000107788788694408,0.933333333333333
6,"C","decomposition",0.781015637745858,0.293386583164484,0.177830913651027,0.0361791442245779,0.67647355938341,0.241783899260476,0.00432006010666331,0.516666666666667
7,"C","input",0.0752544575456317,0.00676122739596799,0.134106671837976,0.0370475656576354,0.681178102184471,0.244065313245778,0.00133789331491463,0.683333333333333
7,"C","conditional",0.212658770973218,0.0941496764706762,0.132328750941444,0.0360589565161075,0.681087733870272,0.244023723440194,0,1
7,"C","decomposition",0.822826034050254,0.325600751423194,0.14994820631705,0.0378546386670886,0.680984094892707,0.243973355686588,0.00379430760406071,0.466666666666667
8,"C","input",0.0833111978907919,0.00525918809091309,0.147875381855956,0.032232762798158,0.676888560771529,0.241964598748569,0.00108318991230962,0.65
8,"C","conditional",0.230379862770357,0.079855246433477,0.145599660076761,0.031756563785267,0.676636799584734,0.241843105257493,0.000147616217469293,0.833333333333333
8,"C","decomposition",0.788724958730325,0.2460008563298,0.156893423659845,0.0357334096041357,0.676941035416457,0.241989475561655,0.00379678800601422,0.483333333333333
9,"C","input",0.0699566125422683,0.0050937710881311,0.13578414311526,0.0267051567227416,0.681009618131858,0.243992329097768,0.000791354198206527,0.633333333333333
9,"C","conditional",0.19700787841426,0.0792217870451646,0.133456604102796,0.0256885025978394,0.680929665015289,0.243954126106431,0.000224378328486978,0.883333333333333
9,"C","decomposition",0.830476966913812,0.317819927534354,0.152279531038079,0.0268992967899676,0.681306920357046,0.244131954911178,0.00387163906708267,0.333333333333333
10,"C","input",0.0952776663807981,0.00499420806147419,0.150851891383974,0.0546550915883286,0.677457103332827,0.242270394117849,0.000772028121723413,0.8
10,"C","conditional",0.227773094630094,0.0725453936702575,0.150786155546375,0.0550396054431846,0.677489920376323,0.242285626515131,9.52329241108708e-05,0.95
10,"C","decomposition",0.786802095979871,0.24599857476884,0.165220959241643,0.053942720132175,0.677494500628274,0.242277689451976,0.00516976072016085,0.4
11,"C","input",0.0841047081135235,0.00735374623657116,0.151877211130897,0.0408186133897438,0.676927548214525,0.242014124385253,0.00134565585682986,0.616666666666667
11,"C","conditional",0.218807382570754,0.102102419713984,0.149795414588865,0.039816948267642,0.676720787016967,0.241918143754558,0.000402155148504899,0.833333333333333
11,"C","decomposition",0.730055586038585,0.332685702160114,0.16181308300511,0.0396354911766635,0.676808960158879,0.241962199164966,0.00324303009677926,0.483333333333333
12,"C","input",0.0800058262789903,0.0040325054037299,0.152843628109716,0.0325010190116164,0.67661557178903,0.241860516629754,0.00140966105689361,0.566666666666667
12,"C","conditional",0.212884755470251,0.0646517019328242,0.150479207606593,0.0328503935657357,0.676380236126671,0.241750657200301,0.000341668314631374,0.85
12,"C","decomposition",0.772176143420326,0.244092408375288,0.166184404496483,0.0360683051240173,0.676561440629286,0.241841028275352,0.00453060707574927,0.333333333333333
13,"C","input",0.0975930297132579,0.0065945162062819,0.153534835641165,0.0404229474666936,0.674905181745326,0.241009395105054,0.000452102218749145,0.766666666666667
13,"C","conditional",0.246716358211214,0.0926585121777045,0.147244250357225,0.0402034868733486,0.674554249045394,0.24084013027722,3.14876337777955e-06,0.95
13,"C","decomposition",0.817895391993306,0.297388702765934,0.16150517192334,0.0424052957986946,0.674717676510392,0.240926313722502,0.00394935619951649,0.6
14,"C","input",0.0825192783378488,0.00679221310839515,0.122829864123069,0.0405360099910786,0.669757690954841,0.238470797056951,0.00181107252130657,0.683333333333333
14,"C","conditional",0.224362611726113,0.0953564533571605,0.12203110839947,0.039830291173777,0.669991930431824,0.238580859179137,0.00129064739434955,0.85
14,"C","decomposition",0.905747404393065,0.335565816794584,0.125392193547615,0.041703216547266,0.670095314098437,0.238643384051459,0.0058052375581213,0.4
15,"C","input",0.0984617737272123,0.00663021930014728,0.167346482226832,0.0348261358780374,0.680578009052058,0.243797634543968,0.00149132075725245,0.633333333333333
15,"C","conditional",0.267395674784982,0.0894896372885691,0.165806039219215,0.0346091473193471,0.680441209464446,0.243732363006502,0.000254961476516385,0.883333333333333
15,"C","decomposition",0.74961116667532,0.262390210351201,0.186116754473976,0.0352570277016879,0.681167283128509,0.244085264996089,0.00369134010668893,0.516666666666667
16,"C","input",0.0795135286360218,0.00678657270779724,0.146450285135464,0.0423657865456305,0.670316168751712,0.23877478754011,0.00142718319340987,0.65
16,"C","conditional",0.235327535529904,0.105632795700165,0.146420563192406,0.0418826385311062,0.670314632211942,0.238772767017991,0.000162923435756746,0.933333333333333
16,"C","decomposition",0.829987774829964,0.331890766552028,0.160675169761414,0.0448632027302369,0.67031782160314,0.238779876792664,0.00378637722563325,0.416666666666667
17,"C","input",0.100843720927863,0.00515311207843477,0.160514499034857,0.0345254405723393,0.676500296028984,0.241784097695436,0.00126279353760072,0.666666666666667
17,"C","conditional",0.267188132391273,0.073086960086817,0.158456754442915,0.0340560550473936,0.676397283924257,0.24173256533875,0.000621828857439575,0.883333333333333
17,"C","decomposition",0.906110282314406,0.246951953607344,0.178007938636101,0.0339070339621447,0.676872791201031,0.241962746569526,0.00630904501623144,0.383333333333333
18,"C","input",0.112207411267636,0.0058229824196314,0.184777300243622,0.0467366494940133,0.678132992565896,0.242560369989192,0.00118896305688766,0.65
18,"C","conditional",0.296451868734514,0.0809598818718049,0.181837218953643,0.0468682478793285,0.677913894848962,0.242461380249625,0.000136099462465656,0.95
18,"C","decomposition",0.842476119756198,0.221195403532523,0.194499181927214,0.0474828047257447,0.67809745645135,0.242549963765329,0.00576495094659986,0.35
19,"C","input",0.087061580657524,0.00792084860018493,0.141318328539001,0.0355339191806817,0.676229263808567,0.241659010978506,0.00155557349886899,0.55
19,"C","conditional",0.255536930631945,0.109983760815779,0.137354159592394,0.0350256628257517,0.676028304814548,0.241562819222283,0.000243205473531256,0.933333333333333
19,"C","decomposition",0.817877533051239,0.359508970370786,0.154407992094528,0.0379387971969439,0.676456938820316,0.241767197188793,0.00281448621006638,0.55
20,"C","input",0.088130809556096,0.00525170081283178,0.158225011853369,0.0408830592124101,0.677651465528415,0.242353847146367,0.00191523716293646,0.5
20,"C","conditional",0.240552120196362,0.0714952844732148,0.156130229198539,0.0402921569521872,0.677465973267009,0.242265532168964,0.000705409823177525,0.833333333333333
20,"C","decomposition",0.999921204087196,0.248045689692093,0.173263036716851,0.0405704002214451,0.678303041053929,0.242671030315013,0.00531105769928529,0.4
21,"C","input",0.108040090001822,0.00570020976094854,0.166583196903411,0.0380241935245635,0.6787573409479,0.242877636511112,0.000936630960574913,0.783333333333333
21,"C","conditional",0.277937510376363,0.08650602672167,0.163737447293859,0.0383184659503017,0.678744388341604,0.242872188002332,0.000328713970908373,0.966666666666667
21,"C","decomposition",0.807060121630367,0.25569037222578,0.180835299218196,0.0384144965768962,0.679087422005722,0.243041555494907,0.00539478110234948,0.516666666666667
22,"C","input",0.0930471658971341,0.00669717332208293,0.169169539132848,0.0399480084023083,0.681433770572129,0.24422237193592,0.00122624534144815,0.666666666666667
22,"C","conditional",0.239932989450023,0.105880881825907,0.165650048664414,0.0394115274223273,0.681446369724822,0.24423000349181,0.000675886722578363,0.85
22,"C","decomposition",0.843888578991356,0.343055879760707,0.179466655189234,0.0423941017386942,0.68178019109858,0.244393660587355,0.00449752320960853,0.516666666666667
23,"C","input",0.075602855225229,0.00555362677507273,0.127876988275575,0.0427571699124803,0.678393265934798,0.242733007686142,0.000651782897802134,0.7
23,"C","conditional",0.20309154199794,0.090072832146995,0.126251938333854,0.0413368143440441,0.67828065861094,0.242681062591356,0.000128821755808284,0.9
23,"C","decomposition",0.78479602458612,0.341179572772843,0.138454257032253,0.0420751551277733,0.678758249297257,0.242904736549994,0.00364932805542747,0.433333333333333
24,"C","input",0.0819397452224426,0.00529896692566828,0.124821187385424,0.0419098337044301,0.676556818617465,0.241836446717749,0.000725796162252749,0.616666666666667
24,"C","conditional",0.234240597158748,0.0835360484793406,0.12241769347199,0.041378343019694,0.676518219394817,0.241818877645123,3.93011482796135e-05,0.95
24,"C","decomposition",0.800340205981398,0.275630673483206,0.133206442202879,0.049062889477302,0.676457901410923,0.241787205710843,0.00417538679901202,0.466666666666667
25,"C","input",0.0918684069665906,0.00493030443248044,0.166410723619416,0.055837669408213,0.677064383787,0.242058494179565,0.00145658450738497,0.7
25,"C","conditional",0.250179915368452,0.0795001444790169,0.163682540794131,0.0552821115841723,0.677030657223091,0.242040185963763,0.000100235291740071,0.966666666666667
25,"C","decomposition",0.935880349587777,0.278911127503757,0.186714840532052,0.0581680139160785,0.677705835455413,0.242371252140606,0.00493456560066058,0.466666666666667
26,"C","input",0.0943925642942732,0.00793235860303185,0.161365470825174,0.0480681715527272,0.672716315284748,0.239936768020808,0.00144683346033354,0.583333333333333
26,"C","conditional",0.271919840719705,0.107555947284161,0.15785854354043,0.0465938719330611,0.672433390273446,0.239805443750198,0.000363095427849754,0.883333333333333
26,"C","decomposition",0.971282248196893,0.360233330073273,0.170065470048215,0.0522681843549398,0.672781652458326,0.239980918964926,0.00437362483661463,0.45
27,"C","input",0.0908722513795881,0.00660423197241228,0.158212579212555,0.0345623539024786,0.67571004575149,0.24140000648315,0.000964677825515214,0.6
27,"C","conditional",0.243530827593585,0.0901103736998025,0.157614894105758,0.0340611867802278,0.675722263110292,0.241404373921995,8.55556278392529e-05,0.916666666666667
27,"C","decomposition",0.813558054722107,0.32611157792461,0.179999218897674,0.0359668695683979,0.676221170625904,0.241650431490199,0.00325488204945808,0.383333333333333
28,"C","input",0.10287596859445,0.00661883421823757,0.175423325956423,0.0410169473105855,0.683784528543121,0.245379511281933,0.00142278178146264,0.716666666666667
28,"C","conditional",0.279107473761717,0.0957018675377182,0.172181780210722,0.0410542121316797,0.68354774123824,0.245263182441078,0.000283651611945957,0.916666666666667
28,"C","decomposition",0.847205879979292,0.277942260076369,0.185687185842688,0.0445601544859684,0.684218294548277,0.245577368609338,0.00394453817322846,0.533333333333333
29,"C","input",0.0815784692070495,0.00658402806820986,0.165225030577415,0.0469254902628182,0.678355535675961,0.242690215251266,0.00113884560160179,0.633333333333333
29,"C","conditional",0.225270410269365,0.112799769660777,0.161701948893334,0.0468939206243736,0.678260160490997,0.242646509448412,0.00029833015508735,0.883333333333333
29,"C","decomposition",0.827485717790222,0.397024211219722,0.179700058359667,0.0490055839065917,0.678407878107331,0.24272055428714,0.00483300482487202,0.316666666666667
30,"C","input",0.0941024226958215,0.00591872440991732,0.156950952334302,0.0338795193801855,0.672838044991905,0.239991387617021,0.00102761849621474,0.716666666666667
30,"C","conditional",0.244897083090656,0.0933421634257591,0.153009101495239,0.03337276412899,0.672702064888967,0.239928567960961,0.000269415231605131,0.95
30,"C","decomposition",0.858541302604901,0.318821410309754,0.164907665520192,0.0357954054242997,0.673056794571941,0.240091475434271,0.00567186472026732,0.466666666666667
31,"C","input",0.0995694148333627,0.00690094077407637,0.162332444070926,0.0404319072041563,0.676407821462407,0.241747288427231,0.000658000830629565,0.75
31,"C","conditional",0.270832546508272,0.104934270896966,0.160313388061245,0.0395034172716652,0.676516039561783,0.241802668688633,0.000116904352301538,0.933333333333333
